WorkOrderID,EmployeeID,CustomerID,PriorityID,StatusID,SubmittedDate,WorkOrderDescription,StartDate,DueDate,ClosedDate,Notes,ProjectName
2357,105614,4004,3,5,6/3/2013,Set-up Geodatabase for Ken Adams to use as a template for his mapping projects.  Use Lower Walker River domains.,6/3/2013,6/3/2013,6/3/2013,NULL,Template Geodatabase
2358,105614,4005,4,5,6/3/2013,Develop and publish a 2014 Bureau Calendar.,6/3/2013,8/30/2013,8/30/2013,NULL,"Calendar, NBMG, 2014"
2359,105614,4006,5,5,6/3/2013,Publish Valley of Fire East quad as an open-file.Billed on Invoice #24940,6/3/2013,7/31/2013,7/31/2013,NULL,Valley of Fire East
2360,105614,4007,1,5,6/10/2013,Prepare Wabuska quad for Statemap deliverable and open-file release.,6/10/2013,7/31/2013,7/31/2013,NULL,SM12 Wabuska
2361,105614,4008,2,5,6/10/2013,Prepare West Gate Quad for Statemap deliverable and open-file release.,6/10/2013,7/31/2013,7/31/2013,NULL,SM12 West Gate Quad
2362,105614,4009,3,5,6/17/2013,Update existing files on server and test new .htm files.,6/17/2013,7/31/2013,7/31/2013,NULL,Mining District Files Web Update
2363,105614,4010,4,5,6/18/2013,Prepare set of figures,6/18/2013,7/15/2013,7/15/2013,NULL,Las Vegas Valley Figures
2364,105614,4011,5,5,6/25/2013,"Put together for the first time a comprehensive GIS database of all the data for the DNWR.  Data will include all available resource information (mineral occurrences, hot water occurrences, etc), geologic mapping, geochemical data (stream sediment, rock-c",6/25/2013,12/31/2014,12/31/2014,NULL,Mineral Assessment of DNWR
2365,105614,4012,1,5,7/1/2013,This work order is issued to track all work needed to maintain the NBMG web page.,7/1/2013,12/31/2013,12/31/2013,NULL,Web Maintenance
2366,105614,4013,2,5,7/1/2013,Field work and related reports.,7/1/2013,9/20/2013,9/20/2013,NULL,Arizona Geological Survey Geothermal Task 11
2367,105614,4014,3,5,7/17/2013,Hazus runs of model earthquakesNo work was submitted to Cartography for this project.,7/17/2013,10/31/2013,10/31/2013,NULL,Douglas County Hazard Mitigation
2368,105614,4015,4,5,9/9/2013,This work order was issued after the fact as a place marker for the electronic files,9/9/2013,9/9/2013,9/9/2013,NULL,Statemap 2013 Proposal
2369,105614,4016,4,5,8/12/2013,This work order is issued in order to track the hours spent preparing the proposal for Statemap 2014,8/12/2013,9/30/2013,9/30/2013,NULL,Statemap 2014 Proposal
2370,105614,4017,5,5,8/14/2013,Finalization of report which includes survey results written by Subhash.,8/14/2013,9/3/2013,9/3/2013,NULL,Finalization of Subhash Report
2371,105614,4018,1,5,8/30/2013,Update current factsheet with the 2013 awarded maps and conversions.,8/30/2013,10/1/2013,10/1/2013,NULL,Factsheet Update incl SM13
2372,105614,4019,2,5,9/1/2013,Webs Edge Production Company making video of NBMG.  Cart staff to assist with planning and technical aspects.,9/1/2013,9/30/2013,9/30/2013,NULL,Webs Edge Film
2373,105614,4020,3,5,9/1/2013,Collection of on-site drilling samples,9/1/2013,4/30/2014,4/30/2014,NULL,On-Site Drilling
2374,105614,4021,5,5,10/1/2013,Rework the layout of both the NHMPC and NESC websites to increase efficiency within the categories.,10/1/2013,12/31/2013,12/31/2013,NULL,Website re-design for NHMPC and NESC
2375,105614,4022,1,5,10/1/2013,Help prepare map as an M-series publication.,10/1/2013,12/31/2013,12/31/2013,NULL,BR16 Map
2376,105614,4023,2,5,10/1/2013,Design new CREG website,10/1/2013,11/15/2013,11/15/2013,NULL,CREG Website Re-design
2377,105614,4024,3,5,10/1/2013,"For general administration of statemap 2013, including match. Closed on 9/30/2014",10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Statemap 2013 Admin Master
2378,105614,4025,4,5,10/1/2013,Prepare Northern Grant Range as a deliverable open file report.,10/1/2013,7/31/2014,7/31/2014,NULL,SM13 North Grant Range
2379,105614,4026,5,5,10/1/2013,Prepare Mt Rose Quadrangle as an open file Statemap deliverable,10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Mt Rose Quadrangle
2380,105614,4027,1,5,10/1/2013,"GIS Conversion, USGS Open File OF 94-625, Clark, Lincoln County. Closed on 9/30/2014",10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Farrier GIS Conversion
2381,105614,4028,2,5,10/1/2013,"GIS Conversion, USGS Bulletin B-1179, Eureka County, 1:62,500 Closed on 9/30/2014",10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Frenchie Creek Quadrangle GIS Conversion
2382,105614,4029,3,5,10/1/2013,"GIS Conversion, USGS Map GQ-1393, 1:62500 Closed on 9/30/2014",10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Lee Quadrangle GIS Conversion
2383,105614,4030,4,5,10/1/2013,"GIS Conversion, USGS Miscellaneous Geologic Investigations Map I-1136, scale 1:125000 Closed on 9/30/2014",10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Ruby Mountains GIS Conversion
2384,105614,4031,5,5,10/1/2013,"GIS Conversion, Elko County, USGS Miscellaneous Geologic Investigations Map I-2629 GIS Conversion, Elko County, USGS MF-1846 Closed on 9/30/2014",10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Spruce Mountain 4 GIS Conversion
2385,105614,4032,1,5,10/1/2013,"GIS Conversion, Clark County, USGS Map GQ-1714 GIS Conversion, Elko County, USGS Miscellaneous Investigations Series Map I-2082 Closed on 9/30/2014",10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Elko Hills GIS Conversion
2386,105614,4033,2,5,10/1/2013,"GIS Conversion, Elko County, NBMG Field Services Map FS4 Closed on 9/30/2014",10/1/2013,7/31/2014,7/31/2014,NULL,SM13 Windermere Hills GIS Conversion
2387,105614,4034,4,5,10/16/2013,Information to be provided by John Muntean,10/16/2013,11/30/2013,11/30/2013,NULL,Sage Grouse Maps
2388,105614,4035,5,5,10/16/2013,"Update active mines and energy producers map, but not as a peer reviewed map to save on costs and to expedite the release.  Previous version:  M170",10/16/2013,3/14/2014,3/14/2014,NULL,Active Mines Map Update
2389,105614,4036,2,5,10/29/2013,"Typeset and update layout, pre-press, print with vendor.  Print release #127444114Billed DOM for printing on invoice #24953",10/29/2013,11/30/2013,11/30/2013,NULL,Major Mines 2012
2390,105614,4037,3,5,11/19/2013,Assist UNR Cooperative Extension with radon maps and images for January presentations during Radon Action Month.,11/19/2013,12/20/2013,12/20/2013,NULL,Radon Maps
2391,105614,4040,4,5,12/10/2013,Typeset/prepare report for Open File Report publication,12/10/2013,2/28/2014,2/28/2014,NULL,Eglington Fault OFR
2392,105614,4039,5,5,12/10/2013,Modify existing figure and redraft one that was done by someone else (no original files).,12/10/2013,3/15/2014,3/15/2014,NULL,Earthquake Figures
2393,105614,4040,1,5,1/1/2014,This work order is issued to track all work needed to maintain the NBMG web page,1/1/2014,6/30/2014,6/30/2014,NULL,Web Maintenance 1st Half 2014
2394,105614,4041,2,5,1/9/2014,"Organize chapters, typeset, layout, maintain consistency,then post to the web.",1/9/2014,2/13/2014,2/13/2014,NULL,Mineral Industry 2012
2395,105614,4042,4,5,3/26/2014,Prepare South Eureka open file for review and M-series release. Partial funding by GSN,3/26/2014,8/29/2014,8/29/2014,NULL,South Eureka M-Series
2396,105614,4043,1,5,4/10/2014,Help student prepare map for open-file release. Map released as OF 14-4.,4/10/2014,5/13/2014,5/13/2014,NULL,Terrill Mountains (Chad Carlson)
2397,105614,4044,3,5,5/9/2014,Prepare map for Statemap deliverable.  Assist with GIS and Cartography as needed.  Grant account number to be determined at a later date.,5/9/2014,6/30/2015,6/30/2015,NULL,SM14 Heelfly Creek
2398,105614,4045,5,5,8/2/2012,Create generalized geology map (even more simplified than the page-size map) for colleague to use for mosaic artwork for geology meeting.  This work order was created for archival purposes.,8/2/2012,10/2/2012,10/2/2012,NULL,Generalize Geology Map-4-Mosaic
2399,105614,4046,3,5,1/24/2014,Create brochure for CREG using information John provides.  Rack Card format (4 in x 9 in),1/24/2014,2/28/2014,2/28/2014,NULL,CREG Brochure
2400,105614,4047,2,5,4/22/2014,Develop and publish a 2015 Bureau Calendar for retail sale. Printing costs - $3868.90,4/22/2014,9/15/2014,9/15/2014,NULL,"Calendar, NBMG, 2015"
2401,105614,4048,3,5,10/1/2013,Support for ESW 2013.  This work order was issued for tracking purposes only.  Work complete.,10/1/2013,10/11/2013,10/11/2013,NULL,Earth Science Week 2013
2402,105614,4049,1,5,10/17/2013,Design a Staff Directory sign for the Mechanical Engineering Department,10/17/2013,12/31/2013,12/31/2013,NULL,Directory Sign for Mechanical Engineering Department
2403,105614,4050,4,5,6/6/2014,Nevada Mining Association Education Committee field trip.  Geo- and Eco-Mapping around DRI.  Cover page and post to web (web maintenance).,6/6/2014,6/6/2014,6/6/2014,NULL,E-55 - NBMG Educational Series
2404,105614,4051,5,5,6/11/2014,Update .pdf file with new scans of pages with updated photos to improve the photo quality.  There is no billing for this work; all work was conducted at the publication sales office.  This work order was issued for archival need only.,6/11/2014,6/11/2014,6/11/2014,NULL,B62 Geology & Mineral Deposits of Clark County
2405,105614,4052,1,5,7/1/2014,This work order is issued to track all work required to maintain the NBMG web page.,7/1/2014,12/31/2014,12/31/2014,NULL,Web Maintenance 2nd Half 2014
2406,105614,4053,4,5,7/28/2014,"Typeset and update layout, pre-press, print with vendor.",7/28/2014,10/31/2014,10/31/2014,NULL,Major Mines 2013
2407,105614,4054,2,5,7/1/2014,This work order is issued to track work performed without funding and that does not require a separate work order.,7/1/2014,12/31/2014,12/31/2014,NULL,Prelim & Misc 2nd Half 2014
2408,105614,4055,3,5,7/24/2014,Compile information from faculty and staff evaluations from 2012 and 2013 to aid the director with his report.,7/24/2014,12/31/2014,12/31/2014,NULL,Biennial Report 2014
2409,105614,4056,5,5,8/1/2014,Produce poster for GRC conference.,8/1/2014,9/30/2014,9/30/2014,NULL,GRC 2014 Poster
2410,105614,4057,1,5,8/4/2014,"Prepare an index map of 7.5 minute quads in Carson City, Douglas, Lyon and Storey counties for Mary's upcoming geographic names book.",8/4/2014,8/11/2014,8/11/2014,"when work is complete, invoice Mary Anasari direct. Mary Ansari billed directly on Inv 26115; paid on 9/11/2014.",Quad Index Map
2411,105614,4058,2,5,8/13/2014,Update Statemap factsheet with 2014 awarded maps.  Note:  this is a non-funded work order.,8/13/2014,9/30/2014,9/30/2014,NULL,Statemap 2014 Factsheet
2412,105614,4059,3,5,8/20/2014,Assist Jim with GIS for creating figures/produce figures,8/20/2014,8/29/2014,8/29/2014,NULL,Salt Paper
2413,105614,4060,4,5,8/20/2014,Provide support for 2015 Statemap proposal preparation.  Prepare figures and assist geologist with figures.,8/20/2014,10/31/2014,10/31/2014,NULL,Statemap 2015 Proposal Support
2414,105614,4061,5,5,9/2/2014,Prepare geologic ap for statemap 2014 deliverable.  Assist with GIS support as needed.,9/2/2014,6/30/2015,6/30/2015,NULL,SM14 Pequop Summit
2415,105614,4062,1,5,9/18/2014,"Prepare trip log ES E-56; prepare sign-up files; notices on web.
Publication E-56 (Carson Rocks!)",9/18/2014,10/1/2014,10/1/2014,NULL,Earth Science Week 2014
2416,105614,4000,3,5,10/17/2014,Produce well diagrams and other graphics/images for Lisa.,10/17/2014,10/17/2014,10/17/2014,Work was completed and billed in March.  This work order is issued for archival purposes only.,Well Diagrams
2417,105614,4001,2,5,9/30/2014,"Prepare map, written by outside authors from Wyoming, provided by Art Snoke of the Wyoming Geographic Survey for M-series publication. GSN partially funded this project; provided $1250",9/30/2014,6/30/2015,6/30/2015,NULL,Welcome Quad
2418,105614,4002,3,5,10/1/2014,Help finalize new shopping cart launch.,10/1/2014,12/31/2014,12/31/2014,NULL,Shopping Cart Support
2419,105614,4003,4,5,10/6/2014,Compose descriptions into promotional flyer,10/6/2014,10/20/2014,10/20/2014,NULL,NBMG Open House Support
2420,105614,4004,1,5,10/16/2014,"Add updates, minor layout revisions and release as a 2nd edition, per Jim.  Assigned to Rachel.",10/16/2014,10/31/2014,10/31/2014,NULL,Emerson Pass Update
2421,105614,4005,2,5,10/16/2014,Update CREG website with edits provided by John Muntean.  Assigned to Rachel.,10/16/2014,10/31/2014,10/31/2014,NULL,CREG Website Update
2422,105614,4006,5,5,10/10/2014,Create a National Geologic Database of Nevada mapping.  Work currently assigned to Rachel Micander and Jennifer Vlcan,10/10/2014,3/31/2015,3/31/2015,NULL,NGMDB National Geologic Map Database Project
2423,105614,4007,4,5,11/4/2014,Prepare thesis map for open file publication.  this map is on the RBM open pit gold deposit at the Bald Mountain Mine in White Pine county.  It's by Dan Pace and is a plate in his thesis.,11/4/2014,12/31/2014,12/31/2014,NULL,Bald Mountain Mine
2424,105614,4008,5,5,11/12/2014,Prepare map for 2014 Statemap deliverable and open-file publication.,11/12/2014,6/30/2015,6/30/2015,NULL,SM14 Sloan
2425,105614,4009,1,5,12/15/2014,Prepare for release as an open-file publication.,12/15/2014,3/31/2015,3/31/2015,NULL,Pinyon Range
2426,105614,4010,2,5,12/15/2014,"Prepare Corina Forson's theses map for open-file publication; assist with GIS as needed.
Work to be done by Katie Ryan and Rachel Micander.",12/15/2014,2/28/2015,2/28/2015,NULL,Seven Troughs
2427,105614,4011,3,5,12/23/2014,Fix maps on the NBMG website that are missing Topos.  Locate Topo plates in archiveand scan or download; use Global Mapper to add into geologic maps.  Work to be performed by Jack and Rachel.,12/23/2014,6/30/2015,6/30/2015,NULL,Geologic Map TopoBases
2428,105614,4012,4,5,12/23/2014,This work order is issued to track all work required to maintain the NBMG web page.,12/23/2014,6/30/2015,6/30/2015,NULL,Web Maintenance 1st Half 2015
2429,105614,4013,1,5,1/2/2015,"GIS Conversion, USGS Open File OF82-438, Clark County, 1:24,000.  Work to be done by available cartographers.",1/2/2015,6/30/2015,6/30/2015,NULL,SM14 Black Hills
2430,105614,4014,2,5,1/2/2015,"GIS Conversion, USGS MF-1514, Clark County, 1:24,000.  Work to be done by available cartographers.",1/2/2015,6/30/2015,6/30/2015,NULL,SM14 Goodsprings District Conversion
2431,105614,4015,3,5,1/2/2015,"GIS Conversion, USGS I1197, Clark County, 1:24,000",1/2/2015,6/30/2015,6/30/2015,NULL,SM14 Mercury Conversion
2432,105614,4016,4,5,1/2/2015,"GIS Conversion USGS I2086, Clark County, 1:24,000",1/2/2015,6/30/2015,6/30/2015,NULL,SM14 Southern Sheep Range
2433,105614,4017,4,5,1/7/2015,"Provide GIS/Cartographic support as needed for final deliverables/maps/plates.  Initially, set-up catalog of existing maps and data for authors and provide GIS assistance as needed.",1/7/2015,9/30/2015,10/6/2015,NULL,Geothermal Play Fairways
2434,105614,4018,5,5,1/1/2015,This work order is issued to track work performed without funding and that does not require a separate work order.,1/1/2015,6/30/2015,6/30/2015,NULL,Prelim & Misc 1st Half 2015
2435,105614,4019,2,5,3/1/2015,"All GSN Sumposium related work including design of NBMG pop-up display, time manning booth, etc.",3/1/2015,5/31/2015,5/31/2015,NULL,GSN Symposium Booth Materials and Support
2436,105614,4020,3,5,3/11/2015,"Organize chapters, typeset, layout, maintain consistency; then post to web",3/11/2015,6/30/2015,6/30/2015,NULL,Mineral Industry 2013
2437,105614,4021,1,5,1/22/2015,Update Fallon Forge Maps.  Work to be performed by Rachel and Jennifer,1/22/2015,2/27/2015,2/27/2015,NULL,Geothermal - Forge
2438,105614,4022,4,5,4/8/2015,"Design a pop-up display for use at GSN and other conferences.  Co-ordinate with Marcom, print company, etc.",4/8/2015,5/17/2015,5/17/2015,NULL,CREG Pop-up Display
2439,105614,4023,5,5,5/1/2015,"Prepare basemap with new Global Mapper procedure to include in Corina's deliverable geologic map of the Geysers,CA.",5/1/2015,6/4/2015,6/4/2015,NULL,Basemap/Hillshade for The Geysers Map
2440,105614,4024,1,5,5/1/2015,"Typeset, compose, layout and publication of the Bureau 2016 Geologic Calendar 

Printing cost:  $3779.27 for 900 copies.",5/1/2015,9/30/2015,9/30/2015,NULL,"Calendar, NBMG 2016"
2441,105614,4025,2,5,5/27/2015,Produce series of maps. charts; provide GIS assistance for land calculations. Work to be done by Jennifer and Rachel.,5/27/2015,6/19/2015,6/19/2015,NULL,Northern NV Sage Grouse Maps
2442,105614,4026,5,5,1/13/2015,Release analytical data as an open-file.  Data accompanies GSN publication.  This work order is issued for Archival Purposes.,1/13/2015,1/14/2015,1/14/2015,NULL,GSN 2015 Symposium Volume Analytical Data
2443,105614,4027,3,5,6/10/2015,Publication of report and release of GIS data.  See scope of work for details.,6/10/2015,6/30/2016,4/17/2016,NULL,SNWA Eastern Nevada Report
2444,105614,4028,5,5,7/1/2015,Fault and Seismicity maps for 1 x 2 degree quads; possibly release as open-files.,7/1/2015,8/24/2015,8/24/2015,NULL,EQ and Volcanic Hazards in N NV 1 x 2 degree Quads
2445,105614,4029,1,5,7/1/2015,This work order is issued to track all work required to maintain the NBMG web page.,7/1/2015,12/31/2015,12/31/2015,NULL,Web Maintenance 2nd Half 2015
2446,105614,4030,2,5,7/1/2015,This work order is issued tp track work performed without funding and that does not require a separate work order.,7/1/2015,12/31/2015,12/31/2015,NULL,Prelim & Misc 2nd Half 2015
2447,105614,4031,5,5,1/2/2015,"GIS Conversion, unpublished map of Boulder City SE. Work to be done by available cartographers.",1/2/2015,9/30/2015,9/30/2015,NULL,SM14 Boulder City SE unpub (GIS)
2448,105614,4032,1,5,1/2/2015,GIS Conversion unpublished map of Virgin Peak.  Work to be done by available Cartographers.,1/2/2015,9/30/2015,9/30/2015,NULL,SM14 Virgin Peak unpub (GIS)
2449,105614,4033,2,5,1/2/2015,"GIS Conversion, updated USGS OF93-716, Clark County.  Work to be done by available Cartogaphers.",1/2/2015,9/30/2015,9/30/2015,NULL,SM14 Whitney Pocket Conversion
2450,105614,4034,3,5,1/2/2015,"GIS Conversion, NBMG OF99-9.  Work to be done by available Cartographers.",1/2/2015,9/30/2015,9/30/2015,NULL,SM14 Emigrant Pass Conversion
2451,105614,4035,4,5,7/14/2015,"Prepare for Open-File Release 

Became a Statemap deliverable in July, 2016.",7/14/2015,12/31/2015,12/31/2015,NULL,Herder Creek
2452,105614,4036,5,5,7/14/2015,Update maps-4-packets and displays.  Prepare KMZ file of sensitive data for Cooperative Extension use only.,7/14/2015,9/30/2015,9/30/2015,NULL,Radon Maps
2453,105614,4037,3,5,7/1/2015,"This work orderis to track the time spent by the Crtogrphy department at meeting, conferences, classes, etc.",7/1/2015,6/30/2016,6/30/2016,NULL,Meeting and Conference Attendance
2454,105614,4040,1,5,7/14/2015,"Edits to bring to peer review; then edits/finalization for M-Series release.  Work to be performed by Katie Ryan and Rachel Wearne. 

Closed Incomplete.  Map has been on hold since August, 2015.",7/14/2015,12/31/2015,12/31/2015,NULL,Corn Creek Springs NW
2455,105614,4039,2,5,7/17/2015,"compile flood resources and data, develop a flash flood database, and other related work",7/17/2015,7/17/2016,5/8/2016,NULL,Flood Research
2456,105614,4040,3,5,7/21/2015,"ESW Field Trip October 17 and 18; Fire and Ice - Geology of the Mount Rose Quadrangle, Lake Tahoe, and the Carson Range.
Prepare Trip log, E-Signup files, notices on web",7/21/2015,10/17/2015,10/17/2015,NULL,Earth Science Week 2015
2457,105614,4041,4,5,7/31/2015,Update the locations of potential URM buildings into the Hazus database and use Hazus to calculate the reduction in risk that may be achieved by running Hazus with and without them.,7/31/2015,11/19/2016,11/19/2016,NULL,URM Data Integration into HAZUS
2458,105614,4042,5,5,7/31/2015,"Update existing GIS layers and add additional layers to MyPlan, including earthquake hazards from potential URM's.  A layer to be added that depicts the historical ground ruptures in Nevada.",7/31/2015,11/19/2016,11/19/2016,NULL,Update MyPlan Website
2459,105614,4043,1,5,7/31/2015,"The execution Hazus in support of state and local emergency response exercises, state and loal mitigation prioritization and planning, and public awareness campaigns.  A specific project to be the Hazus representation of the impacts of the largest histori",7/31/2015,11/19/2016,11/19/2016,NULL,Hazus Runs and Integration
2460,105614,4044,2,5,8/1/2015,"Statemap proposal supoort (figures, conversion lists, meetings, advisory board/SMAC meeting, etc.",8/1/2015,11/1/2015,11/1/2015,NULL,Statemap 2016 Proposal Support
2461,105614,4045,3,5,8/1/2015,"Prepare geologic map for Statemap deliverable and open file. 

OF 15-9",8/1/2015,8/1/2016,9/30/2015,NULL,SM14 Kinsley Mountains
2462,105614,4046,4,5,8/1/2015,"General map administrative and detail work to ensure accuracy of the Statemap project.  Times may or may not be billed. 

60 hours were transferred and billed.",8/1/2015,9/30/2015,9/30/2015,NULL,SM14 Master
2463,105614,4047,5,5,8/1/2015,"This work order is issued to track salaries, travel, and indirect costs for the administration, planning, and execution of travel arrangements and reimbursements for NHMPC and subcommittee meetings.",8/1/2015,12/31/2016,4/30/2017,NULL,NDEM Mitigation Support
2464,105614,4048,1,5,8/20/2015,"Typeset and update layout, pre-press, print with vendor.  Mike Visher at NDom to be invoiced for printing. 

Allegra Invoice 115717 paid; NDOM Inv#116INV28598 emailed to Mike Visher.",8/20/2015,10/31/2015,10/31/2015,NULL,Major Mines 2014
2465,105614,4049,2,5,8/27/2015,"Develop an earthquake section of the Carson City Hazard Mitigation Plan by researching and presenting major historical eq's, analyzing major faults that pose a threat to the city and then summarizing this information in order to develop an eq vulnerabilit",8/27/2015,12/31/2015,12/31/2015,NULL,EQ/Carson City Haz Mitigation
2466,105614,4050,3,5,9/1/2015,"Assist Geodosy with organization / maintenance of station permits.  Coordinate with land owners, etc on status of permits.  Organize information into spreadsheet or database using GIS and Google Earth so Geodosy can derive specific information as needed. ",9/1/2015,12/31/2018,2/3/2019,NULL,MAGNET Permitting
2467,105614,4051,4,5,9/30/2015,Format final layout to publish as an open file report,9/30/2015,11/30/2015,11/30/2015,NULL,White Pine County Geothermal Resource Potential
2468,105614,4052,5,5,10/1/2015,"Assist with formatting and rough editing of 1915 Earthquake Centennial Guidebook and other related support.  Possible publication as an open-file report. 

Publication Educational Series E-58",10/1/2015,10/31/2015,10/31/2015,NULL,1915 Earthquake Guidebook / Support
2469,105614,4053,1,5,10/6/2015,Assist with materials and other suppor for the 2015 open house.,10/6/2015,10/29/2015,10/29/2015,NULL,2015 Open House Support
2470,105614,4054,2,5,10/6/2015,"

Prepare map for Statemap deliverable and Open File Report. 

Statemap deliverable changed to Herder Creek due to injury to the principal geologist.",10/6/2015,7/8/2016,7/8/2016,NULL,Statemap 2015 Independence Valley NE
2471,105614,4055,4,5,11/12/2015,"

Work Order is issued for figures that are included in the Statemap 2017 proposal.  This also includes revamp/reorganization/improvement in advance.",11/12/2015,10/31/2016,10/31/2016,NULL,Proposal Figures for SM17
2472,105614,4056,5,5,12/10/2015,"

Review drafts provided by David Davis and John Muntean; edit layout; organize pages and sections; print qty (to be provided at a later date) for hard copy distribution; post on web.",12/10/2015,3/1/2016,3/1/2016,NULL,MI 2014
2473,105614,4057,2,5,7/1/2012,Eureka Paper already complete.  This work order issued in order to archive files.,7/1/2012,6/30/2013,6/30/2013,NULL,Eureka Paper
2474,105614,4058,4,5,6/15/2015,Pull together existing maps (GIS data and /or georeferenced images) into one mxd/print to present to NPS.,6/15/2015,7/1/2015,7/1/2015,No work done on this project.,Tule Springs NM
2475,105614,4059,1,5,12/18/2015,"

Prepare Bateman Spring OF2000-08 for M-Series release.",12/18/2015,12/30/2016,10/30/2017,NULL,Bateman Spring - M-Series
2476,105614,4060,2,5,12/18/2015,"

Prepare files for Open File Release of analytical data accompanying a GSN article.",12/18/2015,1/31/2016,1/31/2016,NULL,Goldbanks Open File Report
2477,105600,4061,4,5,1/1/2016,"

This work order is issued to track all work required to maintain the NBMG web page.",1/1/2016,6/30/2016,6/30/2016,NULL,Web Maintenance 1st Half 2016
2478,105600,4062,5,5,1/1/2016,"

This work order is issued to track work performed without funding and that does not require a separate work order.",1/1/2016,6/30/2016,6/30/2016,NULL,Prelim and Misc 1st Half 2016
2479,105600,4000,1,5,1/1/2016,This work order is issued to track general administrative work related to Statemap.,1/1/2016,7/8/2016,7/8/2016,These hours were not billed - they were applied as match.,Statemap 2015 Master
2480,105600,4001,3,5,10/15/2015,SM15 Welcome GIS Conversion,1/1/2016,1/13/2016,7/8/2016,NULL,NULL
2481,105600,4002,2,5,1/1/2016,"

Digitally convert Thesis Map by Hurlow (1987) of the Southwestern East Humboldt Range.",1/1/2016,7/8/2016,7/8/2016,NULL,SM 15  Southwestern East Humboldt Range GIS Conversion
2482,105600,4003,3,5,1/1/2016,"

Digitally convert Thesis Map by Lush (1982) of the Northern East Humboldt Range.",1/1/2016,7/8/2016,7/8/2016,NULL,SM 15 Northern East Humboldt Range GIS Conversion
2483,105600,4004,4,5,1/1/2016,"

Digitally convert Open NBMG publication OF 13-06 Valley of Fire East quadrangle.",1/1/2016,7/8/2016,7/8/2016,NULL,SM 15 Valley of Fire East GIS Conversion
2484,105600,4005,5,5,1/1/2016,"

Digitally convert NBMG publication OF 98-7 West Half of the Fourth of July quadrangle.",1/1/2016,7/8/2016,7/8/2016,NULL,SM 15 West Half of the Fourth of July GIS Conversion
2485,105600,4006,1,5,1/14/2016,"

Produce Churchill County Q-Fault, Earthquake and Volcano map and provide other GUS/graphic support as required.",1/14/2016,6/30/2016,6/30/2016,NULL,Churchill County Hazard Mitigation
2486,105600,4007,2,5,1/14/2016,"

Provide service as needed to complete project (2D seismic line/cross section work, etc.).  Work primarily to be done by Rachel.",1/14/2016,10/1/2019,11/2/2019,NULL,Fallon Forge
2487,105600,4008,3,5,1/14/2016,"

Prepare map for open-file release.  Generate cross section profiles and bring all components of map to open file level cartographically. 

Open File Report 16-1",1/14/2016,6/30/2016,6/30/2016,NULL,McDermitt Caldera
2488,105600,4009,4,5,1/22/2016,"

Prepare for grant deliverable and Open File release.",1/22/2016,7/8/2016,7/8/2016,NULL,Statemap 2015 Boulder City
2489,105600,4010,1,5,1/28/2016,"

Prepare map for Statemap deliverable and open-file release.",1/28/2016,7/8/2016,7/8/2016,NULL,Statemap 2015 Mount Rose NW South Half
2490,105600,4011,2,5,1/28/2016,"

Assist with figures for proposal and any other support.",1/28/2016,2/18/2016,2/18/2016,NULL,Las Vegas Proposal
2491,105600,4012,3,5,1/28/2016,"

Prepare Sue Beard map for peer-review and M-series release",1/28/2016,3/2/2016,3/6/2019,NULL,Whitney Pocket
2492,105600,4013,4,5,3/7/2016,"Typeset, Compose, Edit, Print the 2017 Nevada Geology Calendar",3/7/2016,10/15/2016,10/15/2016,NULL,2017 Nevada Geology Calendar
2493,105600,4014,5,5,3/10/2016,"

 Prepare poster for SSA meeting in Reno",3/10/2016,3/31/2016,3/31/2016,NULL,Faults Poster
2494,105600,4015,1,5,3/10/2016,"

Map was completed but never published. It includes much of the Apex Industrial Park situated along the Interstate 15 corridor, 25 minutes from McCarran Airport and within 5 hours of Los Angeles.  Apex has the potential to become one of the predominant i",3/10/2016,6/30/2016,6/30/2016,NULL,Apex Quadrangle
2495,105600,4016,2,5,3/10/2016,"

This map shows the distribution of valley fill sediments and major earthquake faults in Clayton Valley and will elucidate both the distribution of favorable brines and earthquake hazards in the area.  It is authored by geologists from Georgia Institute ",3/10/2016,6/30/2016,6/30/2016,NULL,Clayton Valley Surficial Geologic Map
2496,105600,4017,3,5,3/10/2016,"

This project is to provide funds to participate and sometimes lead outreach activities around the State.  In particular, for Ra chel Micander to assist at the Nevada Mining Association's Education Committee Teacher Workshop, March 20-24.",3/10/2016,6/30/2016,6/30/2016,NULL,Outreach Opportunities
2497,105600,4018,4,5,3/10/2016,"

This project is to launch an improved web application to provide an online interface for the sample collections at GBSSRL.  This work involves: 1)quality assurance of existing data to be incorporated into the web application, 2)file management and stand",3/10/2016,6/30/2019,4/12/2019,NULL,Nevada Rocks Web Application
2498,105600,4019,5,5,3/10/2016,"

Additional project",3/10/2016,11/19/2016,11/19/2016,NULL,State Hazard Mitigation Plan Updates Project #5
